lat,lon
8.164400000000000546e+01,7.468099999999999739e+01
8.164499999999999602e+01,7.468600000000000705e+01
8.164600000000000080e+01,7.469199999999999307e+01
8.164700000000000557e+01,7.470099999999999341e+01
8.164799999999999613e+01,7.470900000000000318e+01
8.164900000000000091e+01,7.471699999999999875e+01
8.165000000000000568e+01,7.472299999999999898e+01
8.165099999999999625e+01,7.473000000000000398e+01
8.165200000000000102e+01,7.473600000000000421e+01
8.165300000000000580e+01,7.474299999999999500e+01
8.165399999999999636e+01,7.474899999999999523e+01
8.165500000000000114e+01,7.475600000000000023e+01
8.165600000000000591e+01,7.476200000000000045e+01
8.165699999999999648e+01,7.476999999999999602e+01
8.165800000000000125e+01,7.477400000000000091e+01
8.165900000000000603e+01,7.478000000000000114e+01
8.165999999999999659e+01,7.478600000000000136e+01
8.166100000000000136e+01,7.479200000000000159e+01
8.166200000000000614e+01,7.479600000000000648e+01
8.166299999999999670e+01,7.480200000000000671e+01
8.166400000000000148e+01,7.480800000000000693e+01
8.166500000000000625e+01,7.481399999999999295e+01
8.166599999999999682e+01,7.481999999999999318e+01
8.166700000000000159e+01,7.482699999999999818e+01
8.166899999999999693e+01,7.483799999999999386e+01
8.167000000000000171e+01,7.484499999999999886e+01
8.167100000000000648e+01,7.484999999999999432e+01
8.167199999999999704e+01,7.485500000000000398e+01
8.167300000000000182e+01,7.485999999999999943e+01
8.167400000000000659e+01,7.486499999999999488e+01
8.167499999999999716e+01,7.486899999999999977e+01
8.167600000000000193e+01,7.487399999999999523e+01
8.167700000000000671e+01,7.487900000000000489e+01
8.167799999999999727e+01,7.488400000000000034e+01
8.168000000000000682e+01,7.489400000000000546e+01
8.168200000000000216e+01,7.490200000000000102e+01
8.168300000000000693e+01,7.490699999999999648e+01
8.168399999999999750e+01,7.491100000000000136e+01
8.168600000000000705e+01,7.492100000000000648e+01
8.168699999999999761e+01,7.492499999999999716e+01
8.168800000000000239e+01,7.493000000000000682e+01
8.168899999999999295e+01,7.493500000000000227e+01
8.168999999999999773e+01,7.494100000000000250e+01
8.169100000000000250e+01,7.494599999999999795e+01
8.169199999999999307e+01,7.495499999999999829e+01
8.169299999999999784e+01,7.496699999999999875e+01
8.169400000000000261e+01,7.498600000000000421e+01
8.169499999999999318e+01,7.500300000000000011e+01
8.169599999999999795e+01,7.502100000000000080e+01
8.169700000000000273e+01,7.504099999999999682e+01
8.169799999999999329e+01,7.505899999999999750e+01
8.169899999999999807e+01,7.507999999999999829e+01
8.170000000000000284e+01,7.511499999999999488e+01
8.170099999999999341e+01,7.514499999999999602e+01
8.170199999999999818e+01,7.517900000000000205e+01
8.170300000000000296e+01,7.523799999999999955e+01
8.170399999999999352e+01,7.532599999999999341e+01
8.170499999999999829e+01,7.535500000000000398e+01
8.170600000000000307e+01,7.537900000000000489e+01
8.170699999999999363e+01,7.540200000000000102e+01
8.170799999999999841e+01,7.542799999999999727e+01
8.170900000000000318e+01,7.544299999999999784e+01
8.170999999999999375e+01,7.545499999999999829e+01
8.171099999999999852e+01,7.546699999999999875e+01
8.171200000000000330e+01,7.547799999999999443e+01
8.171299999999999386e+01,7.548999999999999488e+01
8.171399999999999864e+01,7.550300000000000011e+01
8.171500000000000341e+01,7.551600000000000534e+01
8.171599999999999397e+01,7.552800000000000580e+01
8.171699999999999875e+01,7.554699999999999704e+01
8.171800000000000352e+01,7.560099999999999909e+01
8.171899999999999409e+01,7.565900000000000603e+01
8.171999999999999886e+01,7.578700000000000614e+01
8.172100000000000364e+01,7.579999999999999716e+01
8.172199999999999420e+01,7.581000000000000227e+01
8.172299999999999898e+01,7.582099999999999795e+01
8.172400000000000375e+01,7.583100000000000307e+01
8.172499999999999432e+01,7.584199999999999875e+01
8.172599999999999909e+01,7.585500000000000398e+01
8.172700000000000387e+01,7.588200000000000500e+01
8.172799999999999443e+01,7.591500000000000625e+01
8.172899999999999920e+01,7.593699999999999761e+01
8.173000000000000398e+01,7.595999999999999375e+01
8.173099999999999454e+01,7.599800000000000466e+01
8.173199999999999932e+01,7.603700000000000614e+01
8.173300000000000409e+01,7.610899999999999466e+01
8.173399999999999466e+01,7.617000000000000171e+01
8.173499999999999943e+01,7.620399999999999352e+01
8.173600000000000421e+01,7.624699999999999989e+01
8.173699999999999477e+01,7.628199999999999648e+01
8.173799999999999955e+01,7.631199999999999761e+01
8.173699999999999477e+01,7.637900000000000489e+01
8.173799999999999955e+01,7.642799999999999727e+01
8.173900000000000432e+01,7.644499999999999318e+01
8.173999999999999488e+01,7.646200000000000330e+01
8.174099999999999966e+01,7.648699999999999477e+01
8.174200000000000443e+01,7.651000000000000512e+01
8.174299999999999500e+01,7.652400000000000091e+01
8.174899999999999523e+01,7.653600000000000136e+01
8.175000000000000000e+01,7.654399999999999693e+01
8.175100000000000477e+01,7.655800000000000693e+01
8.175199999999999534e+01,7.657299999999999329e+01
8.175300000000000011e+01,7.658799999999999386e+01
8.175400000000000489e+01,7.660399999999999920e+01
8.175499999999999545e+01,7.662300000000000466e+01
8.175600000000000023e+01,7.664199999999999591e+01
8.175700000000000500e+01,7.666299999999999670e+01
8.175799999999999557e+01,7.668600000000000705e+01
8.175900000000000034e+01,7.670900000000000318e+01
8.176000000000000512e+01,7.672899999999999920e+01
8.176099999999999568e+01,7.674699999999999989e+01
8.176200000000000045e+01,7.676399999999999579e+01
8.176300000000000523e+01,7.678100000000000591e+01
8.176399999999999579e+01,7.679300000000000637e+01
8.176500000000000057e+01,7.679900000000000659e+01
8.176600000000000534e+01,7.680299999999999727e+01
8.176900000000000546e+01,7.681300000000000239e+01
8.176999999999999602e+01,7.681699999999999307e+01
8.177100000000000080e+01,7.682200000000000273e+01
8.177200000000000557e+01,7.682899999999999352e+01
8.177299999999999613e+01,7.683599999999999852e+01
8.177400000000000091e+01,7.684399999999999409e+01
8.177500000000000568e+01,7.685399999999999920e+01
8.177599999999999625e+01,7.688800000000000523e+01
8.177700000000000102e+01,7.690200000000000102e+01
8.177800000000000580e+01,7.690900000000000603e+01
8.177899999999999636e+01,7.691500000000000625e+01
8.178000000000000114e+01,7.692000000000000171e+01
8.178100000000000591e+01,7.692499999999999716e+01
8.178199999999999648e+01,7.693200000000000216e+01
8.178300000000000125e+01,7.693999999999999773e+01
8.178400000000000603e+01,7.694700000000000273e+01
8.178499999999999659e+01,7.695300000000000296e+01
8.178600000000000136e+01,7.695900000000000318e+01
8.178700000000000614e+01,7.696299999999999386e+01
8.178799999999999670e+01,7.696899999999999409e+01
8.178900000000000148e+01,7.697599999999999909e+01
8.179000000000000625e+01,7.698600000000000421e+01
8.179099999999999682e+01,7.700799999999999557e+01
8.179200000000000159e+01,7.707299999999999329e+01
8.179300000000000637e+01,7.708899999999999864e+01
8.179399999999999693e+01,7.710099999999999909e+01
8.179500000000000171e+01,7.711100000000000421e+01
8.179600000000000648e+01,7.712699999999999534e+01
8.179699999999999704e+01,7.715999999999999659e+01
8.179800000000000182e+01,7.717799999999999727e+01
8.179900000000000659e+01,7.719199999999999307e+01
8.179999999999999716e+01,7.721099999999999852e+01
8.180100000000000193e+01,7.723199999999999932e+01
8.180200000000000671e+01,7.725100000000000477e+01
8.180299999999999727e+01,7.726500000000000057e+01
8.180400000000000205e+01,7.727299999999999613e+01
8.180800000000000693e+01,7.728900000000000148e+01
8.180899999999999750e+01,7.729099999999999682e+01
8.181000000000000227e+01,7.729300000000000637e+01
8.181300000000000239e+01,7.729800000000000182e+01
8.181600000000000250e+01,7.730500000000000682e+01
8.181799999999999784e+01,7.731000000000000227e+01
8.181999999999999318e+01,7.731499999999999773e+01
8.182299999999999329e+01,7.732099999999999795e+01
8.183400000000000318e+01,7.732699999999999818e+01
8.184499999999999886e+01,7.734199999999999875e+01
8.184600000000000364e+01,7.734699999999999420e+01
8.184699999999999420e+01,7.735299999999999443e+01
8.184799999999999898e+01,7.735800000000000409e+01
8.184999999999999432e+01,7.736599999999999966e+01
8.185099999999999909e+01,7.737000000000000455e+01
8.185200000000000387e+01,7.737300000000000466e+01
8.185399999999999920e+01,7.738200000000000500e+01
8.185500000000000398e+01,7.738599999999999568e+01
8.185699999999999932e+01,7.739499999999999602e+01
8.185800000000000409e+01,7.739900000000000091e+01
8.185899999999999466e+01,7.740200000000000102e+01
8.185999999999999943e+01,7.740600000000000591e+01
8.186199999999999477e+01,7.741299999999999670e+01
8.186400000000000432e+01,7.742600000000000193e+01
8.186599999999999966e+01,7.744299999999999784e+01
8.186700000000000443e+01,7.745999999999999375e+01
8.186799999999999500e+01,7.747299999999999898e+01
8.186899999999999977e+01,7.747899999999999920e+01
8.187500000000000000e+01,7.750199999999999534e+01
8.187600000000000477e+01,7.750799999999999557e+01
8.187699999999999534e+01,7.751500000000000057e+01
8.187800000000000011e+01,7.752400000000000091e+01
8.187900000000000489e+01,7.753400000000000603e+01
8.187999999999999545e+01,7.754500000000000171e+01
8.188100000000000023e+01,7.755299999999999727e+01
8.188200000000000500e+01,7.756100000000000705e+01
8.188299999999999557e+01,7.756799999999999784e+01
8.188400000000000034e+01,7.757999999999999829e+01
8.188500000000000512e+01,7.759099999999999397e+01
8.188599999999999568e+01,7.759999999999999432e+01
8.188800000000000523e+01,7.761700000000000443e+01
8.188899999999999579e+01,7.762399999999999523e+01
8.189000000000000057e+01,7.763100000000000023e+01
8.189100000000000534e+01,7.763700000000000045e+01
8.189199999999999591e+01,7.764199999999999591e+01
8.189300000000000068e+01,7.764900000000000091e+01
8.189400000000000546e+01,7.765600000000000591e+01
8.189499999999999602e+01,7.766700000000000159e+01
8.189600000000000080e+01,7.768000000000000682e+01
8.189700000000000557e+01,7.769199999999999307e+01
8.189799999999999613e+01,7.770600000000000307e+01
8.189900000000000091e+01,7.771899999999999409e+01
8.190000000000000568e+01,7.773300000000000409e+01
8.190099999999999625e+01,7.774599999999999511e+01
8.190500000000000114e+01,7.777700000000000102e+01
8.190800000000000125e+01,7.780299999999999727e+01
8.190900000000000603e+01,7.781999999999999318e+01
8.190999999999999659e+01,7.783400000000000318e+01
8.191100000000000136e+01,7.784600000000000364e+01
8.191200000000000614e+01,7.786299999999999955e+01
8.191299999999999670e+01,7.788299999999999557e+01
8.191400000000000148e+01,7.790500000000000114e+01
8.191500000000000625e+01,7.792300000000000182e+01
8.191599999999999682e+01,7.793699999999999761e+01
8.191700000000000159e+01,7.795199999999999818e+01
8.191800000000000637e+01,7.796699999999999875e+01
8.191899999999999693e+01,7.798900000000000432e+01
8.192000000000000171e+01,7.801699999999999591e+01
8.192100000000000648e+01,7.804099999999999682e+01
8.192199999999999704e+01,7.809000000000000341e+01
8.192400000000000659e+01,7.819400000000000261e+01
8.192499999999999716e+01,7.821599999999999397e+01
8.192600000000000193e+01,7.823499999999999943e+01
8.192700000000000671e+01,7.824599999999999511e+01
8.192799999999999727e+01,7.825499999999999545e+01
8.192900000000000205e+01,7.827200000000000557e+01
8.193000000000000682e+01,7.828900000000000148e+01
8.193099999999999739e+01,7.832299999999999329e+01
8.193200000000000216e+01,7.835399999999999920e+01
8.193300000000000693e+01,7.837800000000000011e+01
8.193399999999999750e+01,7.838899999999999579e+01
8.193500000000000227e+01,7.839700000000000557e+01
8.193600000000000705e+01,7.840399999999999636e+01
8.193899999999999295e+01,7.842199999999999704e+01
8.193999999999999773e+01,7.844199999999999307e+01
8.194100000000000250e+01,7.847299999999999898e+01
8.194199999999999307e+01,7.850700000000000500e+01
8.194299999999999784e+01,7.852500000000000568e+01
8.194700000000000273e+01,7.856499999999999773e+01
8.194799999999999329e+01,7.858299999999999841e+01
8.194899999999999807e+01,7.860200000000000387e+01
8.194799999999999329e+01,7.864499999999999602e+01
8.194899999999999807e+01,7.867900000000000205e+01
8.195000000000000284e+01,7.869899999999999807e+01
8.195199999999999818e+01,7.871099999999999852e+01
8.195399999999999352e+01,7.871299999999999386e+01
8.195499999999999829e+01,7.871099999999999852e+01
8.195900000000000318e+01,7.870399999999999352e+01
8.196599999999999397e+01,7.869899999999999807e+01
8.196999999999999886e+01,7.870300000000000296e+01
8.198199999999999932e+01,7.870399999999999352e+01
8.198300000000000409e+01,7.870300000000000296e+01
8.199200000000000443e+01,7.871500000000000341e+01
8.199500000000000455e+01,7.872100000000000364e+01
8.199800000000000466e+01,7.872700000000000387e+01
8.200000000000000000e+01,7.873699999999999477e+01
8.200100000000000477e+01,7.874299999999999500e+01
8.200199999999999534e+01,7.875100000000000477e+01
8.200300000000000011e+01,7.875799999999999557e+01
8.200400000000000489e+01,7.876500000000000057e+01
8.200499999999999545e+01,7.877400000000000091e+01
8.200600000000000023e+01,7.878199999999999648e+01
8.200700000000000500e+01,7.879200000000000159e+01
8.200799999999999557e+01,7.879999999999999716e+01
8.200900000000000034e+01,7.881000000000000227e+01
8.201000000000000512e+01,7.881799999999999784e+01
8.201099999999999568e+01,7.882599999999999341e+01
8.201300000000000523e+01,7.883899999999999864e+01
8.201600000000000534e+01,7.885399999999999920e+01
8.201699999999999591e+01,7.886199999999999477e+01
8.201800000000000068e+01,7.886899999999999977e+01
8.201900000000000546e+01,7.887800000000000011e+01
8.201999999999999602e+01,7.888599999999999568e+01
8.202100000000000080e+01,7.889499999999999602e+01
8.202200000000000557e+01,7.890500000000000114e+01
8.202299999999999613e+01,7.891299999999999670e+01
8.202500000000000568e+01,7.892900000000000205e+01
8.202599999999999625e+01,7.893699999999999761e+01
8.202700000000000102e+01,7.894700000000000273e+01
8.202899999999999636e+01,7.897100000000000364e+01
8.203000000000000114e+01,7.897599999999999909e+01
8.203100000000000591e+01,7.898099999999999454e+01
8.203199999999999648e+01,7.898600000000000421e+01
8.203300000000000125e+01,7.898600000000000421e+01
8.204000000000000625e+01,7.899299999999999500e+01
8.204099999999999682e+01,7.900000000000000000e+01
8.204200000000000159e+01,7.900900000000000034e+01
8.204300000000000637e+01,7.901999999999999602e+01
8.204399999999999693e+01,7.903000000000000114e+01
8.204600000000000648e+01,7.905299999999999727e+01
8.204699999999999704e+01,7.906199999999999761e+01
8.204800000000000182e+01,7.907399999999999807e+01
8.204900000000000659e+01,7.908499999999999375e+01
8.204999999999999716e+01,7.909699999999999420e+01
8.205100000000000193e+01,7.910999999999999943e+01
8.205200000000000671e+01,7.912099999999999511e+01
8.205299999999999727e+01,7.913299999999999557e+01
8.205400000000000205e+01,7.914499999999999602e+01
8.205500000000000682e+01,7.915600000000000591e+01
8.205599999999999739e+01,7.916800000000000637e+01
8.205700000000000216e+01,7.918099999999999739e+01
8.205800000000000693e+01,7.919199999999999307e+01
8.205899999999999750e+01,7.920300000000000296e+01
8.206000000000000227e+01,7.921200000000000330e+01
8.206300000000000239e+01,7.923399999999999466e+01
8.206399999999999295e+01,7.924399999999999977e+01
8.206600000000000250e+01,7.925799999999999557e+01
8.206699999999999307e+01,7.926399999999999579e+01
8.206999999999999318e+01,7.928300000000000125e+01
8.207099999999999795e+01,7.929099999999999682e+01
8.207200000000000273e+01,7.929900000000000659e+01
8.207299999999999329e+01,7.930599999999999739e+01
8.207399999999999807e+01,7.931300000000000239e+01
8.207500000000000284e+01,7.931999999999999318e+01
8.207699999999999818e+01,7.933299999999999841e+01
8.207899999999999352e+01,7.934799999999999898e+01
8.207999999999999829e+01,7.935599999999999454e+01
8.208100000000000307e+01,7.936400000000000432e+01
8.208199999999999363e+01,7.937900000000000489e+01
8.208299999999999841e+01,7.939400000000000546e+01
8.208400000000000318e+01,7.940099999999999625e+01
8.208499999999999375e+01,7.940800000000000125e+01
8.208599999999999852e+01,7.941500000000000625e+01
8.208700000000000330e+01,7.942100000000000648e+01
8.208799999999999386e+01,7.942900000000000205e+01
8.208899999999999864e+01,7.944199999999999307e+01
8.209000000000000341e+01,7.945499999999999829e+01
8.209099999999999397e+01,7.955800000000000693e+01
8.209000000000000341e+01,7.958499999999999375e+01
8.208899999999999864e+01,7.962600000000000477e+01
8.209000000000000341e+01,7.964799999999999613e+01
8.209099999999999397e+01,7.966299999999999670e+01
8.209199999999999875e+01,7.967700000000000671e+01
8.209300000000000352e+01,7.968899999999999295e+01
8.209399999999999409e+01,7.970000000000000284e+01
8.209499999999999886e+01,7.971299999999999386e+01
8.209600000000000364e+01,7.972700000000000387e+01
8.209699999999999420e+01,7.973499999999999943e+01
8.209799999999999898e+01,7.973900000000000432e+01
8.210699999999999932e+01,7.975100000000000477e+01
8.211199999999999477e+01,7.976099999999999568e+01
8.211299999999999955e+01,7.976200000000000045e+01
8.211700000000000443e+01,7.977400000000000091e+01
8.211899999999999977e+01,7.978499999999999659e+01
8.212000000000000455e+01,7.979099999999999682e+01
8.212099999999999511e+01,7.979600000000000648e+01
8.212199999999999989e+01,7.980200000000000671e+01
8.212300000000000466e+01,7.981000000000000227e+01
8.212399999999999523e+01,7.981799999999999784e+01
8.212500000000000000e+01,7.982500000000000284e+01
8.212699999999999534e+01,7.983700000000000330e+01
8.212800000000000011e+01,7.984199999999999875e+01
8.212900000000000489e+01,7.984799999999999898e+01
8.212999999999999545e+01,7.985399999999999920e+01
8.213100000000000023e+01,7.986100000000000421e+01
8.213200000000000500e+01,7.987000000000000455e+01
8.213299999999999557e+01,7.987999999999999545e+01
8.213400000000000034e+01,7.989100000000000534e+01
8.213599999999999568e+01,7.991500000000000625e+01
8.213700000000000045e+01,7.993399999999999750e+01
8.213800000000000523e+01,7.995900000000000318e+01
8.213700000000000045e+01,7.997499999999999432e+01
8.213599999999999568e+01,7.998699999999999477e+01
8.213500000000000512e+01,8.000199999999999534e+01
8.213400000000000034e+01,8.001600000000000534e+01
8.213299999999999557e+01,8.002700000000000102e+01
8.213200000000000500e+01,8.003700000000000614e+01
8.212900000000000489e+01,8.005400000000000205e+01
8.212800000000000011e+01,8.006699999999999307e+01
8.212699999999999534e+01,8.010099999999999909e+01
8.212600000000000477e+01,8.012399999999999523e+01
8.212500000000000000e+01,8.014499999999999602e+01
8.212399999999999523e+01,8.015999999999999659e+01
8.212300000000000466e+01,8.027100000000000080e+01
8.212399999999999523e+01,8.028000000000000114e+01
8.212500000000000000e+01,8.029200000000000159e+01
8.212600000000000477e+01,8.030800000000000693e+01
8.212699999999999534e+01,8.032399999999999807e+01
8.212800000000000011e+01,8.034099999999999397e+01
8.212900000000000489e+01,8.035999999999999943e+01
8.212800000000000011e+01,8.037399999999999523e+01
8.212699999999999534e+01,8.038899999999999579e+01
8.212600000000000477e+01,8.043699999999999761e+01
8.212699999999999534e+01,8.047599999999999909e+01
8.212600000000000477e+01,8.049399999999999977e+01
8.212500000000000000e+01,8.054399999999999693e+01
8.212399999999999523e+01,8.056399999999999295e+01
8.212300000000000466e+01,8.057699999999999818e+01
8.212199999999999989e+01,8.058899999999999864e+01
8.212099999999999511e+01,8.060500000000000398e+01
8.212000000000000455e+01,8.063800000000000523e+01
8.211899999999999977e+01,8.071599999999999397e+01
8.211799999999999500e+01,8.074599999999999511e+01
8.211899999999999977e+01,8.080700000000000216e+01
8.211799999999999500e+01,8.085899999999999466e+01
8.211700000000000443e+01,8.089000000000000057e+01
8.211599999999999966e+01,8.091200000000000614e+01
8.211499999999999488e+01,8.092900000000000205e+01
8.211400000000000432e+01,8.098000000000000398e+01
8.211299999999999955e+01,8.102100000000000080e+01
8.211400000000000432e+01,8.105299999999999727e+01
8.211499999999999488e+01,8.107800000000000296e+01
8.211599999999999966e+01,8.111899999999999977e+01
8.211499999999999488e+01,8.116400000000000148e+01
8.211400000000000432e+01,8.118399999999999750e+01
8.211299999999999955e+01,8.120399999999999352e+01
8.211100000000000421e+01,8.124099999999999966e+01
8.210999999999999943e+01,8.125499999999999545e+01
8.210899999999999466e+01,8.127299999999999613e+01
8.210800000000000409e+01,8.130800000000000693e+01
8.210699999999999932e+01,8.132699999999999818e+01
8.210599999999999454e+01,8.140999999999999659e+01
8.210500000000000398e+01,8.145799999999999841e+01
8.210399999999999920e+01,8.148499999999999943e+01
8.210299999999999443e+01,8.152100000000000080e+01
8.210200000000000387e+01,8.156999999999999318e+01
8.210299999999999443e+01,8.158400000000000318e+01
8.210200000000000387e+01,8.171899999999999409e+01
8.210099999999999909e+01,8.177800000000000580e+01
8.210200000000000387e+01,8.181100000000000705e+01
8.210299999999999443e+01,8.187099999999999511e+01
8.210399999999999920e+01,8.189000000000000057e+01
8.210500000000000398e+01,8.191599999999999682e+01
8.210599999999999454e+01,8.194899999999999807e+01
8.210699999999999932e+01,8.197599999999999909e+01
8.210800000000000409e+01,8.199800000000000466e+01
8.210899999999999466e+01,8.202299999999999613e+01
8.210800000000000409e+01,8.210399999999999920e+01
8.210699999999999932e+01,8.213100000000000023e+01
8.210599999999999454e+01,8.215900000000000603e+01
8.211199999999999477e+01,8.218699999999999761e+01
8.211299999999999955e+01,8.221399999999999864e+01
8.211400000000000432e+01,8.238599999999999568e+01
8.211499999999999488e+01,8.240200000000000102e+01
8.211700000000000443e+01,8.244400000000000261e+01
8.211799999999999500e+01,8.246800000000000352e+01
8.211899999999999977e+01,8.247599999999999909e+01
8.211799999999999500e+01,8.249699999999999989e+01
8.211899999999999977e+01,8.260299999999999443e+01
8.212000000000000455e+01,8.262500000000000000e+01
8.211899999999999977e+01,8.265200000000000102e+01
8.211799999999999500e+01,8.268500000000000227e+01
8.211700000000000443e+01,8.271899999999999409e+01
8.211799999999999500e+01,8.272899999999999920e+01
8.211899999999999977e+01,8.274099999999999966e+01
8.212000000000000455e+01,8.275000000000000000e+01
8.212099999999999511e+01,8.275000000000000000e+01
8.212399999999999523e+01,8.274699999999999989e+01
8.212699999999999534e+01,8.275799999999999557e+01
8.212800000000000011e+01,8.276099999999999568e+01
8.212900000000000489e+01,8.276600000000000534e+01
8.212999999999999545e+01,8.277200000000000557e+01
8.213100000000000023e+01,8.277899999999999636e+01
8.213200000000000500e+01,8.278600000000000136e+01
8.213299999999999557e+01,8.279900000000000659e+01
8.213400000000000034e+01,8.282200000000000273e+01
8.213500000000000512e+01,8.285299999999999443e+01
8.213599999999999568e+01,8.289000000000000057e+01
8.213700000000000045e+01,8.293399999999999750e+01
8.213800000000000523e+01,8.296500000000000341e+01
8.213899999999999579e+01,8.297499999999999432e+01
8.214000000000000057e+01,8.303700000000000614e+01
8.213899999999999579e+01,8.304900000000000659e+01
8.213800000000000523e+01,8.306799999999999784e+01
8.213700000000000045e+01,8.315099999999999625e+01
8.213599999999999568e+01,8.319899999999999807e+01
8.213500000000000512e+01,8.327800000000000580e+01
8.213599999999999568e+01,8.329200000000000159e+01
8.213700000000000045e+01,8.330299999999999727e+01
8.213800000000000523e+01,8.331300000000000239e+01
8.213899999999999579e+01,8.332800000000000296e+01
8.214000000000000057e+01,8.333299999999999841e+01
8.213899999999999579e+01,8.334199999999999875e+01
8.213800000000000523e+01,8.334600000000000364e+01
8.212999999999999545e+01,8.335699999999999932e+01
8.212900000000000489e+01,8.336499999999999488e+01
8.212999999999999545e+01,8.342300000000000182e+01
8.213100000000000023e+01,8.343099999999999739e+01
8.213200000000000500e+01,8.344199999999999307e+01
8.213299999999999557e+01,8.350700000000000500e+01
8.213200000000000500e+01,8.354099999999999682e+01
8.213100000000000023e+01,8.357299999999999329e+01
8.212999999999999545e+01,8.360500000000000398e+01
8.213100000000000023e+01,8.366700000000000159e+01
8.213200000000000500e+01,8.368300000000000693e+01
8.213299999999999557e+01,8.370199999999999818e+01
8.213400000000000034e+01,8.370900000000000318e+01
8.213599999999999568e+01,8.375199999999999534e+01
8.213899999999999579e+01,8.379999999999999716e+01
8.214000000000000057e+01,8.382099999999999795e+01
8.214100000000000534e+01,8.384399999999999409e+01
8.214199999999999591e+01,8.386499999999999488e+01
8.214300000000000068e+01,8.388299999999999557e+01
8.214400000000000546e+01,8.390300000000000580e+01
8.214499999999999602e+01,8.392000000000000171e+01
8.214600000000000080e+01,8.393699999999999761e+01
8.214700000000000557e+01,8.394899999999999807e+01
8.214799999999999613e+01,8.395900000000000318e+01
8.214900000000000091e+01,8.397599999999999909e+01
8.215000000000000568e+01,8.399599999999999511e+01
8.215099999999999625e+01,8.401999999999999602e+01
8.215200000000000102e+01,8.404200000000000159e+01
8.215300000000000580e+01,8.407099999999999795e+01
8.215399999999999636e+01,8.411899999999999977e+01
8.215500000000000114e+01,8.414300000000000068e+01
8.215399999999999636e+01,8.420199999999999818e+01
8.215300000000000580e+01,8.421599999999999397e+01
8.215200000000000102e+01,8.422599999999999909e+01
8.215099999999999625e+01,8.423699999999999477e+01
8.215000000000000568e+01,8.424699999999999989e+01
8.214900000000000091e+01,8.426200000000000045e+01
8.214799999999999613e+01,8.429399999999999693e+01
8.214700000000000557e+01,8.430899999999999750e+01
8.214600000000000080e+01,8.431900000000000261e+01
8.214499999999999602e+01,8.433499999999999375e+01
8.214400000000000546e+01,8.436400000000000432e+01
8.214199999999999591e+01,8.439900000000000091e+01
8.214199999999999591e+01,8.448300000000000409e+01
8.214400000000000546e+01,8.458799999999999386e+01
8.214600000000000080e+01,8.461499999999999488e+01
8.214700000000000557e+01,8.462300000000000466e+01
8.214799999999999613e+01,8.462999999999999545e+01
8.214900000000000091e+01,8.463700000000000045e+01
8.215000000000000568e+01,8.464499999999999602e+01
8.215099999999999625e+01,8.465600000000000591e+01
8.215200000000000102e+01,8.467000000000000171e+01
8.215300000000000580e+01,8.469400000000000261e+01
8.215200000000000102e+01,8.469899999999999807e+01
8.215099999999999625e+01,8.470499999999999829e+01
8.215000000000000568e+01,8.472499999999999432e+01
8.214799999999999613e+01,8.476999999999999602e+01
8.214400000000000546e+01,8.478900000000000148e+01
8.214400000000000546e+01,8.483400000000000318e+01
8.214499999999999602e+01,8.487399999999999523e+01
8.214600000000000080e+01,8.488599999999999568e+01
8.214700000000000557e+01,8.489900000000000091e+01
8.214799999999999613e+01,8.492100000000000648e+01
8.214900000000000091e+01,8.495199999999999818e+01
8.215000000000000568e+01,8.498000000000000398e+01
8.215099999999999625e+01,8.498300000000000409e+01
8.215000000000000568e+01,8.503499999999999659e+01
8.214900000000000091e+01,8.504600000000000648e+01
8.214799999999999613e+01,8.506399999999999295e+01
8.214700000000000557e+01,8.508100000000000307e+01
8.214600000000000080e+01,8.510399999999999920e+01
8.214499999999999602e+01,8.512300000000000466e+01
8.214600000000000080e+01,8.515099999999999625e+01
8.214400000000000546e+01,8.522799999999999443e+01
8.214199999999999591e+01,8.523999999999999488e+01
8.214100000000000534e+01,8.526600000000000534e+01
8.214199999999999591e+01,8.528400000000000603e+01
8.214100000000000534e+01,8.533100000000000307e+01
8.214000000000000057e+01,8.533899999999999864e+01
8.213899999999999579e+01,8.534699999999999420e+01
8.213800000000000523e+01,8.535699999999999932e+01
8.213700000000000045e+01,8.537099999999999511e+01
8.213500000000000512e+01,8.544400000000000261e+01
8.213400000000000034e+01,8.546200000000000330e+01
8.213299999999999557e+01,8.553799999999999670e+01
8.213400000000000034e+01,8.557599999999999341e+01
8.213500000000000512e+01,8.561499999999999488e+01
8.213400000000000034e+01,8.565000000000000568e+01
8.213200000000000500e+01,8.567000000000000171e+01
8.212999999999999545e+01,8.568399999999999750e+01
8.212900000000000489e+01,8.569499999999999318e+01
8.212800000000000011e+01,8.570399999999999352e+01
8.212699999999999534e+01,8.570999999999999375e+01
8.212399999999999523e+01,8.572299999999999898e+01
8.212300000000000466e+01,8.572899999999999920e+01
8.212199999999999989e+01,8.573399999999999466e+01
8.212099999999999511e+01,8.574399999999999977e+01
8.211899999999999977e+01,8.576399999999999579e+01
8.211799999999999500e+01,8.578199999999999648e+01
8.211700000000000443e+01,8.583700000000000330e+01
8.211599999999999966e+01,8.586899999999999977e+01
8.211499999999999488e+01,8.595000000000000284e+01
8.211599999999999966e+01,8.596200000000000330e+01
8.211799999999999500e+01,8.599399999999999977e+01
8.211599999999999966e+01,8.601600000000000534e+01
8.211499999999999488e+01,8.602299999999999613e+01
8.211400000000000432e+01,8.603000000000000114e+01
