lat,lon,thick,dist,cumdist
7.199787030158729806e+01,-1.305526178253968226e+02,1.586400000000000032e+00,1.973559720468067269e+00,9.451968299968406200e+02
7.201076198412698659e+01,-1.305131587460317348e+02,1.623099999999999987e+00,1.972914505264187657e+00,9.471697445021047770e+02
7.202365366666666091e+01,-1.304736996666666755e+02,1.623099999999999987e+00,1.972269478832472833e+00,9.491420139809372358e+02
7.203654534920634944e+01,-1.304342405873015878e+02,1.589199999999999946e+00,1.971624641358196817e+00,9.511136386222954116e+02
7.204943703174602376e+01,-1.303947815079365000e+02,1.655399999999999983e+00,1.970979993026819477e+00,9.530846186153222561e+02
7.206232871428571229e+01,-1.303553224285714123e+02,1.655399999999999983e+00,1.970335531736890688e+00,9.550549541470591066e+02
7.207522039682540083e+01,-1.303158633492063530e+02,1.676099999999999923e+00,1.969691264535550212e+00,9.570246454115946335e+02
7.208811207936507515e+01,-1.302764042698412652e+02,1.652099999999999902e+00,1.969047187036119251e+00,9.589936925986307870e+02
7.210100376190476368e+01,-1.302369451904761775e+02,1.652099999999999902e+00,1.968403299424814179e+00,9.609620958980556225e+02
7.211389544444443800e+01,-1.301974861111111181e+02,1.691300000000000026e+00,1.967759604178134669e+00,9.629298555022337496e+02
7.212678712698412653e+01,-1.301580270317460304e+02,1.691300000000000026e+00,1.967116096903233968e+00,9.648969715991370322e+02
7.213967880952381506e+01,-1.301185679523809426e+02,1.725800000000000001e+00,1.966472786951019680e+00,9.668634443860880765e+02
7.215257049206348938e+01,-1.300791088730158549e+02,1.725800000000000001e+00,1.965829663053497711e+00,9.688292740491415316e+02
7.216546217460317791e+01,-1.300396497936507956e+02,1.713000000000000078e+00,1.965186732272609982e+00,9.707944607814141591e+02
7.217835385714285223e+01,-1.300001907142857078e+02,1.713000000000000078e+00,1.964543997091801275e+00,9.727590047785059824e+02
7.219124553968254077e+01,-1.299607316349206201e+02,1.713000000000000078e+00,1.963901455408523455e+00,9.747229062339145003e+02
7.220413722222221509e+01,-1.299212725555555608e+02,1.687999999999999945e+00,1.963259105117417525e+00,9.766861653390319589e+02
7.221702890476190362e+01,-1.298818134761904730e+02,1.687999999999999945e+00,1.962616946406406937e+00,9.786487822854384149e+02
7.222992058730159215e+01,-1.298423543968253853e+02,1.687999999999999945e+00,1.961974981760452819e+00,9.806107572671988919e+02
7.224281226984126647e+01,-1.298028953174603259e+02,1.716399999999999926e+00,1.961333215965309185e+00,9.825720904831641747e+02
7.225570395238095500e+01,-1.297634362380952382e+02,1.716399999999999926e+00,1.960691642321187533e+00,9.845327821254853689e+02
7.226859563492062932e+01,-1.297239771587301504e+02,1.768699999999999939e+00,1.960050258717673577e+00,9.864928323842030977e+02
7.228148731746031785e+01,-1.296845180793650627e+02,1.756899999999999906e+00,1.959409072240951399e+00,9.884522414564440851e+02
7.229437899999999217e+01,-1.296450590000000034e+02,1.756899999999999906e+00,1.958768085385211188e+00,9.904110095418293440e+02
7.230727068253968071e+01,-1.296055999206349156e+02,1.736299999999999955e+00,1.958127291442409490e+00,9.923691368332717957e+02
7.232016236507936924e+01,-1.295661408412698279e+02,1.762399999999999967e+00,1.957486692904112591e+00,9.943266235261759221e+02
7.233305404761904356e+01,-1.295266817619047686e+02,1.774999999999999911e+00,1.956846294567957445e+00,9.962834698207439033e+02
7.234594573015873209e+01,-1.294872226825396808e+02,1.774999999999999911e+00,1.956206089719703334e+00,9.982396759104635748e+02
7.235883741269840641e+01,-1.294477636031745931e+02,1.794000000000000039e+00,1.955566083158127411e+00,1.000195241993621721e+03
7.237172909523809494e+01,-1.294083045238095337e+02,1.758699999999999930e+00,1.954926272772848028e+00,1.002150168266394530e+03
7.238462077777778347e+01,-1.293688454444444460e+02,1.758699999999999930e+00,1.954286658756542616e+00,1.004104454925151117e+03
7.239751246031745779e+01,-1.293293863650793583e+02,1.737000000000000099e+00,1.953647243608719331e+00,1.006058102168759888e+03
7.241040414285714633e+01,-1.292899272857142705e+02,1.758599999999999941e+00,1.953008029832097980e+00,1.008011110198591950e+03
7.242329582539682065e+01,-1.292504682063492112e+02,1.758599999999999941e+00,1.952369010700026442e+00,1.009963479209292018e+03
7.243618750793650918e+01,-1.292110091269841234e+02,1.720399999999999929e+00,1.951730193330400098e+00,1.011915209402622395e+03
7.244907919047618350e+01,-1.291715500476190357e+02,1.720399999999999929e+00,1.951091575611740181e+00,1.013866300978234108e+03
7.246197087301587203e+01,-1.291320909682539764e+02,1.720399999999999929e+00,1.950453157740156263e+00,1.015816754135974293e+03
7.247486255555556056e+01,-1.290926318888888886e+02,1.664700000000000069e+00,1.949814937600782283e+00,1.017766569073575056e+03
7.248775423809523488e+01,-1.290531728095238009e+02,1.664700000000000069e+00,1.949176920011703285e+00,1.019715745993586779e+03
7.250064592063492341e+01,-1.290137137301587416e+02,1.714199999999999946e+00,1.948539100546516911e+00,1.021664285094133334e+03
7.251353760317459773e+01,-1.289742546507936538e+02,1.675999999999999934e+00,1.947901481713284921e+00,1.023612186575846636e+03
7.252642928571428627e+01,-1.289347955714285661e+02,1.675999999999999934e+00,1.947264068337490661e+00,1.025559450644184153e+03
7.253932096825397480e+01,-1.288953364920634783e+02,1.739700000000000024e+00,1.946626853676094226e+00,1.027506077497860360e+03
7.255221265079364912e+01,-1.288558774126984190e+02,1.728399999999999936e+00,1.945989840240017310e+00,1.029452067338100278e+03
7.256510433333333765e+01,-1.288164183333333312e+02,1.728399999999999936e+00,1.945353030543406803e+00,1.031397420368643679e+03
7.257799601587301197e+01,-1.287769592539682435e+02,1.721799999999999997e+00,1.944716420151950453e+00,1.033342136788795642e+03
7.259088769841270050e+01,-1.287375001746031842e+02,1.686099999999999932e+00,1.944080016215407936e+00,1.035286216805011009e+03
7.260377938095237482e+01,-1.286980410952380964e+02,1.652099999999999902e+00,1.943443816617850262e+00,1.037229660621628909e+03
7.261667106349206335e+01,-1.286585820158730087e+02,1.652099999999999902e+00,1.942807819240512046e+00,1.039172468440869352e+03
7.262956274603175189e+01,-1.286191229365079209e+02,1.652099999999999902e+00,1.942172026602320356e+00,1.041114640467471645e+03
7.264245442857142621e+01,-1.285796638571428616e+02,1.647699999999999942e+00,1.941536434262361110e+00,1.043056176901734034e+03
7.265534611111111474e+01,-1.285402047777777739e+02,1.647699999999999942e+00,1.940901049382767418e+00,1.044997077951116808e+03
7.266823779365078906e+01,-1.285007456984126861e+02,1.665300000000000002e+00,1.940265867522261267e+00,1.046937343818638965e+03
7.268112947619047759e+01,-1.284612866190476268e+02,1.665300000000000002e+00,1.939630893526905098e+00,1.048876974712165975e+03
7.269402115873015191e+01,-1.284218275396825391e+02,1.665300000000000002e+00,1.938996125276845062e+00,1.050815970837442819e+03
7.270691284126984044e+01,-1.283823684603174513e+02,1.722499999999999920e+00,1.938361562974212138e+00,1.052754332400417070e+03
7.271980452380952897e+01,-1.283429093809523920e+02,1.722499999999999920e+00,1.937727206821335590e+00,1.054692059607238434e+03
7.273269620634920329e+01,-1.283034503015873042e+02,1.695999999999999952e+00,1.937093052368044965e+00,1.056629152659606461e+03
7.274558788888889183e+01,-1.282639912222222165e+02,1.734799999999999898e+00,1.936459111448054271e+00,1.058565611771054591e+03
7.275847957142856615e+01,-1.282245321428571287e+02,1.734799999999999898e+00,1.935825374959654344e+00,1.060501437146014268e+03
7.277137125396825468e+01,-1.281850730634920694e+02,1.779099999999999904e+00,1.935191845432322255e+00,1.062436628991446696e+03
7.278426293650794321e+01,-1.281456139841269817e+02,1.779099999999999904e+00,1.934558523069384917e+00,1.064371187514516123e+03
7.279715461904761753e+01,-1.281061549047618939e+02,1.812999999999999945e+00,1.933925410404528700e+00,1.066305112924920650e+03
7.281004630158730606e+01,-1.280666958253968346e+02,1.841800000000000104e+00,1.933292505312846243e+00,1.068238405430233570e+03
7.282293798412698038e+01,-1.280272367460317469e+02,1.841800000000000104e+00,1.932659807998265089e+00,1.070171065238231904e+03
7.283582966666666891e+01,-1.279877776666666591e+02,1.810100000000000042e+00,1.932027325662259987e+00,1.072103092563894052e+03
7.284872134920634323e+01,-1.279483185873015856e+02,1.798999999999999932e+00,1.931395046849967212e+00,1.074034487610744009e+03
7.286161303174603177e+01,-1.279088595079365120e+02,1.798999999999999932e+00,1.930762978763263860e+00,1.075965250589507377e+03
7.287450471428572030e+01,-1.278694004285714243e+02,1.781300000000000106e+00,1.930131121609171663e+00,1.077895381711116443e+03
7.288739639682539462e+01,-1.278299413492063508e+02,1.781300000000000106e+00,1.929499473259409070e+00,1.079824881184375954e+03
7.290028807936508315e+01,-1.277904822698412772e+02,1.781300000000000106e+00,1.928868038591647460e+00,1.081753749222967599e+03
7.291317976190475747e+01,-1.277510231904761895e+02,1.746399999999999952e+00,1.928236817815808246e+00,1.083681986040783386e+03
7.292607144444444600e+01,-1.277115641111111159e+02,1.746399999999999952e+00,1.927605804128618816e+00,1.085609591844912075e+03
7.293896312698412032e+01,-1.276721050317460282e+02,1.798300000000000010e+00,1.926975002410650673e+00,1.087536566847322774e+03
7.295185480952380885e+01,-1.276326459523809547e+02,1.778200000000000003e+00,1.926344412870137912e+00,1.089462911260192868e+03
7.296474649206349739e+01,-1.275931868730158669e+02,1.778200000000000003e+00,1.925714035715518246e+00,1.091388625295908469e+03
7.297763817460317171e+01,-1.275537277936507934e+02,1.789600000000000080e+00,1.925083873496293174e+00,1.093313709169404774e+03
7.299052985714286024e+01,-1.275142687142857199e+02,1.789600000000000080e+00,1.924453924081976464e+00,1.095238163093486719e+03
7.300342153968253456e+01,-1.274748096349206321e+02,1.780599999999999961e+00,1.923824187681614895e+00,1.097161987281168422e+03
7.301631322222222309e+01,-1.274353505555555586e+02,1.877999999999999892e+00,1.923194664504458196e+00,1.099085181945672957e+03
7.302920490476191162e+01,-1.273958914761904708e+02,1.877999999999999892e+00,1.922565359447815592e+00,1.101007747305120802e+03
7.304209658730158594e+01,-1.273564323968253973e+02,-1.000000000000000000e+00,1.921936263347164608e+00,1.102929683568467908e+03
7.305498826984127447e+01,-1.273169733174603238e+02,1.889399999999999968e+00,1.921307385789613242e+00,1.104850990954257441e+03
7.306787995238094879e+01,-1.272775142380952360e+02,1.889399999999999968e+00,1.920678722297369800e+00,1.106771669676554893e+03
7.308077163492063733e+01,-1.272380551587301625e+02,1.915599999999999969e+00,1.920050275427700237e+00,1.108691719951982577e+03
7.309366331746031165e+01,-1.271985960793650747e+02,1.915599999999999969e+00,1.919422043045614368e+00,1.110611141995028220e+03
7.310655500000000018e+01,-1.271591370000000012e+02,1.915599999999999969e+00,1.918794025361787892e+00,1.112529936020390096e+03
7.312391953684210932e+01,-1.271447448105263192e+02,1.972099999999999964e+00,1.986008097152254903e+00,1.114515944117542404e+03
7.314128407368420426e+01,-1.271303526210526371e+02,1.972099999999999964e+00,1.985899522319362509e+00,1.116501843639861818e+03
7.315864861052631340e+01,-1.271159604315789551e+02,1.972099999999999964e+00,1.985791041399247225e+00,1.118487634681261170e+03
7.317601314736842255e+01,-1.271015682421052588e+02,2.049700000000000077e+00,1.985682652137876980e+00,1.120473317333399109e+03
7.319337768421053170e+01,-1.270871760526315768e+02,2.049700000000000077e+00,1.985574356819809649e+00,1.122458891690218934e+03
7.321074222105262663e+01,-1.270727838631578948e+02,2.049700000000000077e+00,1.985466150921074924e+00,1.124444357841140118e+03
7.322810675789473578e+01,-1.270583916736842127e+02,2.049700000000000077e+00,1.985358038995883589e+00,1.126429715880135973e+03
7.324547129473684492e+01,-1.270439994842105307e+02,2.034600000000000186e+00,1.985250018789669335e+00,1.128414965898925630e+03
7.326283583157895407e+01,-1.270296072947368486e+02,2.034600000000000186e+00,1.985142094857488493e+00,1.130400107993783195e+03
7.328020036842104901e+01,-1.270152151052631524e+02,2.034600000000000186e+00,1.985034262674713945e+00,1.132385142256457812e+03
7.329756490526315815e+01,-1.270008229157894704e+02,2.063499999999999890e+00,1.984926522256298398e+00,1.134370068778714085e+03
7.331492944210526730e+01,-1.269864307263157883e+02,2.063499999999999890e+00,1.984818878158008504e+00,1.136354887656872052e+03
7.333229397894736223e+01,-1.269720385368421063e+02,2.063499999999999890e+00,1.984711321313378685e+00,1.138339598978185450e+03
7.334965851578947138e+01,-1.269576463473684242e+02,1.943000000000000060e+00,1.984603863089881903e+00,1.140324202841275337e+03
7.336702305263158053e+01,-1.269432541578947422e+02,1.943000000000000060e+00,1.984496498961978883e+00,1.142308699340237354e+03
7.338438758947368967e+01,-1.269288619684210460e+02,1.943000000000000060e+00,1.984389224403135810e+00,1.144293088564640584e+03
7.340175212631578461e+01,-1.269144697789473639e+02,1.952099999999999946e+00,1.984282043969931575e+00,1.146277370608610454e+03
7.341911666315789375e+01,-1.269000775894736819e+02,1.952099999999999946e+00,1.984174955406470930e+00,1.148261545564016842e+03
7.343648120000000290e+01,-1.268856853999999998e+02,1.952099999999999946e+00,1.984067960998900926e+00,1.150245613525015642e+03
7.345384573684211205e+01,-1.268712932105263178e+02,1.885499999999999954e+00,1.983961063033847561e+00,1.152229574588049445e+03
7.347121027368420698e+01,-1.268569010210526358e+02,1.885499999999999954e+00,1.983854259255385388e+00,1.154213428847304840e+03
7.348857481052631613e+01,-1.268425088315789537e+02,1.885499999999999954e+00,1.983747542863815161e+00,1.156197176390168579e+03
7.350593934736842527e+01,-1.268281166421052575e+02,1.885499999999999954e+00,1.983640922960278941e+00,1.158180817313128955e+03
7.352330388421052021e+01,-1.268137244526315754e+02,1.836400000000000032e+00,1.983534399560336281e+00,1.160164351712689268e+03
7.354066842105262936e+01,-1.267993322631578934e+02,1.836400000000000032e+00,1.983427965863524989e+00,1.162147779678552752e+03
7.355803295789473850e+01,-1.267849400736842114e+02,1.836400000000000032e+00,1.983321628700662975e+00,1.164131101307253402e+03
7.357539749473684765e+01,-1.267705478842105293e+02,1.833599999999999897e+00,1.983215383542783927e+00,1.166114316690796159e+03
7.359276203157894258e+01,-1.267561556947368473e+02,1.833599999999999897e+00,1.983109237221781562e+00,1.168097425928017856e+03
7.361012656842105173e+01,-1.267417635052631510e+02,1.833599999999999897e+00,1.983003178391076649e+00,1.170080429106408928e+03
7.362749110526316088e+01,-1.267273713157894690e+02,1.833599999999999897e+00,1.982897216155154130e+00,1.172063326322564080e+03
7.364485564210527002e+01,-1.267129791263157870e+02,1.719300000000000050e+00,1.982791350529500951e+00,1.174046117673093477e+03
7.366222017894736496e+01,-1.266985869368421049e+02,1.719300000000000050e+00,1.982685579256737940e+00,1.176028803252350144e+03
7.367958471578947410e+01,-1.266841947473684229e+02,1.719300000000000050e+00,1.982579895533040037e+00,1.178011383147883180e+03
7.369694925263158325e+01,-1.266698025578947409e+02,1.728299999999999947e+00,1.982474313010987865e+00,1.179993857460894105e+03
7.371431378947367818e+01,-1.266554103684210446e+02,1.728299999999999947e+00,1.982368822613881587e+00,1.181976226283507913e+03
7.373167832631578733e+01,-1.266410181789473626e+02,1.728299999999999947e+00,1.982263424356429660e+00,1.183958489707864373e+03
7.374904286315789648e+01,-1.266266259894736805e+02,1.746699999999999919e+00,1.982158122800248279e+00,1.185940647830664602e+03
7.376640740000000562e+01,-1.266122337999999985e+02,1.746699999999999919e+00,1.982052913413590023e+00,1.187922700744078156e+03
7.378377193684210056e+01,-1.265978416105263165e+02,1.746699999999999919e+00,1.981947803032234168e+00,1.189904648547110355e+03
7.380113647368420970e+01,-1.265834494210526344e+02,1.763300000000000090e+00,1.981842784850471384e+00,1.191886491331960769e+03
7.381850101052631885e+01,-1.265690572315789524e+02,1.763300000000000090e+00,1.981737858882959058e+00,1.193868229190843749e+03
7.383586554736842800e+01,-1.265546650421052561e+02,1.763300000000000090e+00,1.981633029692468240e+00,1.195849862220536124e+03
7.385323008421052293e+01,-1.265402728526315741e+02,-1.000000000000000000e+00,1.981528295020176689e+00,1.197831390515556222e+03
7.387059462105263208e+01,-1.265258806631578921e+02,1.785900000000000043e+00,1.981423657155374940e+00,1.199812814172711569e+03
7.388795915789474122e+01,-1.265114884736842100e+02,1.785900000000000043e+00,1.981319111564556312e+00,1.201794133284276086e+03
7.390532369473683616e+01,-1.264970962842105280e+02,1.785900000000000043e+00,1.981214662811412675e+00,1.203775347947087539e+03
7.392268823157894531e+01,-1.264827040947368459e+02,1.833199999999999941e+00,1.981110306361936635e+00,1.205756458253449409e+03
7.394005276842105445e+01,-1.264683119052631497e+02,1.833199999999999941e+00,1.981006046780278806e+00,1.207737464300229703e+03
7.395741730526316360e+01,-1.264539197157894677e+02,1.833199999999999941e+00,1.980901881806832687e+00,1.209718366182036561e+03
7.397478184210525853e+01,-1.264395275263157856e+02,-1.000000000000000000e+00,1.980797813731544732e+00,1.211699163995768004e+03
7.399214637894736768e+01,-1.264251353368421036e+02,1.836799999999999988e+00,1.980693838019408570e+00,1.213679857833787310e+03
7.400951091578947683e+01,-1.264107431473684215e+02,1.836799999999999988e+00,1.980589961510748065e+00,1.215660447795298069e+03
7.402687545263157176e+01,-1.263963509578947395e+02,1.836799999999999988e+00,1.980486177395037961e+00,1.217640933972693119e+03
7.404423998947368091e+01,-1.263819587684210433e+02,1.937300000000000022e+00,1.980382485686803973e+00,1.219621316458379852e+03
7.406160452631579005e+01,-1.263675665789473612e+02,1.937300000000000022e+00,1.980278895503028380e+00,1.221601595353882885e+03
7.407896906315789920e+01,-1.263531743894736792e+02,1.937300000000000022e+00,1.980175397756702482e+00,1.223581770751639624e+03
7.409633359999999414e+01,-1.263387821999999971e+02,1.937300000000000022e+00,1.980071994738175523e+00,1.225561842746377806e+03
7.411369813684210328e+01,-1.263243900105263151e+02,1.924800000000000066e+00,1.979968686462289185e+00,1.227541811432840177e+03
7.413106267368421243e+01,-1.263099978210526331e+02,1.924800000000000066e+00,1.979865477496057791e+00,1.229521676910336282e+03
7.414842721052632157e+01,-1.262956056315789510e+02,1.924800000000000066e+00,1.979762361026381923e+00,1.231501439271362642e+03
7.416579174736841651e+01,-1.262812134421052548e+02,1.837099999999999955e+00,1.979659341620372714e+00,1.233481098612983033e+03
7.418315628421052565e+01,-1.262668212526315727e+02,1.837099999999999955e+00,1.979556417016737457e+00,1.235460655029999771e+03
7.420052082105263480e+01,-1.262524290631578907e+02,1.837099999999999955e+00,1.979453591783395305e+00,1.237440108621783111e+03
7.421788535789472974e+01,-1.262380368736842087e+02,1.862100000000000088e+00,1.979350859105781568e+00,1.239419459480888918e+03
7.423524989473683888e+01,-1.262236446842105266e+02,1.862100000000000088e+00,1.979248221275110797e+00,1.241398707702164074e+03
7.425261443157894803e+01,-1.262092524947368446e+02,1.862100000000000088e+00,1.979145680583058731e+00,1.243377853382747162e+03
7.426997896842105717e+01,-1.261948603052631483e+02,1.950900000000000079e+00,1.979043234767686288e+00,1.245356896617514849e+03
7.428734350526315211e+01,-1.261804681157894663e+02,1.950900000000000079e+00,1.978940886120884146e+00,1.247335837503635730e+03
7.430470804210526126e+01,-1.261660759263157843e+02,1.950900000000000079e+00,1.978838636935002171e+00,1.249314676140570782e+03
7.432207257894737040e+01,-1.261516837368421022e+02,1.950900000000000079e+00,1.978736480393287422e+00,1.251293412620964091e+03
7.433943711578947955e+01,-1.261372915473684202e+02,1.954599999999999893e+00,1.978634421065105897e+00,1.253272047042029271e+03
7.435680165263157448e+01,-1.261228993578947382e+02,1.954599999999999893e+00,1.978532458965500895e+00,1.255250579500994718e+03
7.437416618947368363e+01,-1.261085071684210419e+02,1.954599999999999893e+00,1.978430589554019958e+00,1.257229010090548627e+03
7.439153072631579278e+01,-1.260941149789473599e+02,1.947200000000000042e+00,1.978328819678560446e+00,1.259207338910227236e+03
7.440889526315788771e+01,-1.260797227894736778e+02,1.947200000000000042e+00,1.978227142520554649e+00,1.261185566052747845e+03
7.442625979999999686e+01,-1.260653305999999958e+02,1.947200000000000042e+00,1.978125567206673763e+00,1.263163691619954534e+03
7.444362433684210600e+01,-1.260509384105263138e+02,-1.000000000000000000e+00,1.978024084639765423e+00,1.265141715704594390e+03
7.446098887368421515e+01,-1.260365462210526317e+02,1.904700000000000060e+00,1.977922699390760375e+00,1.267119638403985164e+03
7.447835341052631009e+01,-1.260221540315789497e+02,1.904700000000000060e+00,1.977821409196180547e+00,1.269097459813181331e+03
7.449571794736841923e+01,-1.260077618421052534e+02,1.904700000000000060e+00,1.977720220906312498e+00,1.271075180034087680e+03
7.451308248421052838e+01,-1.259933696526315714e+02,1.901499999999999968e+00,1.977619127700767532e+00,1.273052799161788471e+03
7.453044702105263752e+01,-1.259789774631578894e+02,1.901499999999999968e+00,1.977518129594127316e+00,1.275030317291382516e+03
7.454781155789473246e+01,-1.259645852736842073e+02,1.901499999999999968e+00,1.977417226600964639e+00,1.277007734517983408e+03
7.456517609473684161e+01,-1.259501930842105253e+02,1.901499999999999968e+00,1.977316423293891789e+00,1.278985050941277223e+03
7.458254063157895075e+01,-1.259358008947368432e+02,1.860600000000000032e+00,1.977215717409013918e+00,1.280962266658686303e+03
7.459990516842104569e+01,-1.259214087052631470e+02,1.860600000000000032e+00,1.977115106681959444e+00,1.282939381765368353e+03
7.461726970526315483e+01,-1.259070165157894650e+02,1.860600000000000032e+00,1.977014593406630327e+00,1.284916396358775046e+03
7.463463424210526398e+01,-1.258926243263157829e+02,1.918299999999999894e+00,1.976914179877380162e+00,1.286893310538652486e+03
7.465199877894737313e+01,-1.258782321368421009e+02,1.918299999999999894e+00,1.976813859270593277e+00,1.288870124397923064e+03
7.466936331578946806e+01,-1.258638399473684188e+02,1.918299999999999894e+00,1.976713636159859622e+00,1.290846838034083021e+03
7.468672785263157721e+01,-1.258494477578947368e+02,1.928199999999999914e+00,1.976613512839845432e+00,1.292823451546922797e+03
7.470409238947368635e+01,-1.258350555684210406e+02,1.928199999999999914e+00,1.976513487045764128e+00,1.294799965033968647e+03
7.472145692631579550e+01,-1.258206633789473585e+02,1.928199999999999914e+00,1.976413558792423419e+00,1.296776378592761148e+03
7.473882146315789043e+01,-1.258062711894736765e+02,2.005799999999999805e+00,1.976313723534254496e+00,1.298752692316295452e+03
7.475618599999999958e+01,-1.257918789999999944e+02,2.005799999999999805e+00,1.976213988126243271e+00,1.300728906304421798e+03
7.476224185937499556e+01,-1.257277888281250000e+02,1.995100000000000096e+00,1.990733337906995137e+00,1.302719639642328730e+03
7.476829771875000574e+01,-1.256636986562499914e+02,2.038400000000000212e+00,1.990049441621199566e+00,1.304709689083950025e+03
7.477435357812500172e+01,-1.255996084843749969e+02,1.942600000000000104e+00,1.989365554872252195e+00,1.306699054638822190e+03
7.478040943749999769e+01,-1.255355183124999883e+02,1.942600000000000104e+00,1.988681679935992541e+00,1.308687736318758198e+03
7.478646529687499367e+01,-1.254714281406249938e+02,1.970900000000000096e+00,1.987997814557830978e+00,1.310675734133315927e+03
7.479252115625000386e+01,-1.254073379687499994e+02,1.970900000000000096e+00,1.987313958747634501e+00,1.312663048092063491e+03
7.479857701562499983e+01,-1.253432477968749907e+02,1.965000000000000080e+00,1.986630114783626055e+00,1.314649678206847057e+03
7.480463287499999581e+01,-1.252791576249999963e+02,2.000799999999999912e+00,1.985946282678042074e+00,1.316635624489525071e+03
7.481068873437500599e+01,-1.252150674531249877e+02,1.992799999999999905e+00,1.985262460173232713e+00,1.318620886949698388e+03
7.481674459375000197e+01,-1.251509772812499932e+02,2.017500000000000071e+00,1.984578647279122254e+00,1.320605465596977410e+03
7.482280045312499794e+01,-1.250868871093749988e+02,1.987500000000000044e+00,1.983894848548586776e+00,1.322589360445525926e+03
7.482885631249999392e+01,-1.250227969374999901e+02,1.987500000000000044e+00,1.983211061724024615e+00,1.324572571507249904e+03
7.483491217187500411e+01,-1.249587067656249957e+02,2.179699999999999971e+00,1.982527284544719270e+00,1.326555098791794535e+03
7.484096803125000008e+01,-1.248946165937500012e+02,2.179699999999999971e+00,1.981843517020654089e+00,1.328536942308815242e+03
7.484702389062499606e+01,-1.248305264218749926e+02,-1.000000000000000000e+00,1.981159759161826406e+00,1.330518102067976997e+03
7.485307975000000624e+01,-1.247664362499999982e+02,2.227599999999999802e+00,1.980476017804416511e+00,1.332498578085781446e+03
7.485913560937500222e+01,-1.247023460781249895e+02,2.227599999999999802e+00,1.979792283860818625e+00,1.334478370369642334e+03
7.486519146874999819e+01,-1.246382559062499951e+02,2.243700000000000028e+00,1.979108564169602680e+00,1.336457478933811899e+03
7.487124732812499417e+01,-1.245741657343750006e+02,2.243700000000000028e+00,1.978424851912297555e+00,1.338435903785724122e+03
7.487730318750000436e+01,-1.245100755624999920e+02,2.272299999999999986e+00,1.977741153932223384e+00,1.340413644939656251e+03
7.488335904687500033e+01,-1.244459853906249975e+02,2.205499999999999794e+00,1.977057465685542192e+00,1.342390702405341699e+03
7.488941490624999631e+01,-1.243818952187499889e+02,2.258100000000000218e+00,1.976373789462468888e+00,1.344367076194804213e+03
7.489547076562499228e+01,-1.243178050468749944e+02,2.216899999999999871e+00,1.975690127556387177e+00,1.346342766322360603e+03
7.490152662500000247e+01,-1.242537148750000000e+02,2.277099999999999902e+00,1.975006475418781937e+00,1.348317772797779298e+03
7.490758248437499844e+01,-1.241896247031249914e+02,2.277099999999999902e+00,1.974322835342282145e+00,1.350292095633121562e+03
7.491363834374999442e+01,-1.241255345312499969e+02,-1.000000000000000000e+00,1.973639205056149315e+00,1.352265734838177650e+03
7.491969420312500461e+01,-1.240614443593749883e+02,2.456999999999999851e+00,1.972955586854623578e+00,1.354238690425032246e+03
7.492575006250000058e+01,-1.239973541874999938e+02,2.376199999999999868e+00,1.972271980750271547e+00,1.356210962405782539e+03
7.493180592187499656e+01,-1.239332640156249994e+02,2.463299999999999823e+00,1.971588386755675826e+00,1.358182550792538223e+03
7.493786178124999253e+01,-1.238691738437499907e+02,2.402099999999999902e+00,1.970904807169876927e+00,1.360153455599708195e+03
7.494391764062500272e+01,-1.238050836718749963e+02,2.455900000000000194e+00,1.970221235146173422e+00,1.362123676834854450e+03
7.494997349999999869e+01,-1.237409935000000019e+02,2.388300000000000090e+00,1.969537675268492993e+00,1.364093214510122834e+03
7.495602935937499467e+01,-1.236769033281249932e+02,2.388300000000000090e+00,1.968854129838307543e+00,1.366062068639961126e+03
7.496208521875000486e+01,-1.236128131562499988e+02,2.403000000000000025e+00,1.968170596581053644e+00,1.368030239236542229e+03
7.496814107812500083e+01,-1.235487229843749901e+02,2.381200000000000205e+00,1.967487073219007065e+00,1.369997726309761219e+03
7.497419693749999681e+01,-1.234846328124999957e+02,-1.000000000000000000e+00,1.966803564344899780e+00,1.371964529874106120e+03
7.498025279687499278e+01,-1.234205426406250012e+02,2.408199999999999896e+00,1.966120065389833194e+00,1.373930649939495879e+03
7.498630865625000297e+01,-1.233564524687499926e+02,2.408199999999999896e+00,1.965436578656956534e+00,1.375896086518152742e+03
7.499236451562499894e+01,-1.232923622968749982e+02,2.485899999999999999e+00,1.964753104159025598e+00,1.377860839622311687e+03
7.499842037499999492e+01,-1.232282721249999895e+02,2.516599999999999948e+00,1.964069646497606847e+00,1.379824909268809279e+03
7.500447623437500511e+01,-1.231641819531249951e+02,2.576200000000000045e+00,1.963386198804695892e+00,1.381788295467614034e+03
7.501053209375000108e+01,-1.231000917812500006e+02,2.628600000000000048e+00,1.962702761090706849e+00,1.383750998228704702e+03
7.501658795312499706e+01,-1.230360016093749920e+02,2.693000000000000060e+00,1.962019335662861685e+00,1.385713017564367647e+03
7.502264381249999303e+01,-1.229719114374999975e+02,2.738300000000000178e+00,1.961335924831598909e+00,1.387674353489199348e+03
7.502869967187500322e+01,-1.229078212656249889e+02,2.764299999999999979e+00,1.960652526313785948e+00,1.389635006015513227e+03
7.503475553124999919e+01,-1.228437310937499944e+02,2.764299999999999979e+00,1.959969137823106111e+00,1.391594975153336236e+03
7.504081139062499517e+01,-1.227796409218750000e+02,-1.000000000000000000e+00,1.959285763970050054e+00,1.393554260917306237e+03
